order_item_id,order_id,product_id,quantity,unit_price
2226,899,118,1,270.51
2227,899,50,2,495.96
2228,900,69,3,40.06
2229,900,106,1,13.26
2230,900,50,1,495.96
2231,900,75,3,75.71
2232,901,31,2,204.41
2233,902,18,1,408.51
2234,902,8,2,431.22
2235,902,47,1,54.29
2236,902,38,2,182.32
2237,903,106,1,13.26
2238,903,8,3,431.22
2239,904,94,1,98.38
2240,904,90,2,305.76
2241,904,48,1,13.06
2242,904,90,1,305.76
2243,905,4,1,222.34
2244,905,47,1,54.29
2245,906,20,1,459.79
2246,906,61,3,353.33
2247,906,18,3,408.51
2248,906,68,3,348.55
2249,907,101,3,493.51
2250,907,89,1,302.49
2251,907,37,1,319.25
2252,907,20,1,459.79
2253,908,2,2,227.62
2254,908,107,2,11.83
2255,909,91,1,18.28
2256,909,55,1,128.94
2257,909,35,1,435.11
2258,910,80,1,460.35
2259,910,29,2,228.74
2260,910,24,3,164.44
2261,910,72,3,441.09
2262,911,84,3,296.84
2263,911,52,2,455.16
2264,911,22,1,352.21
2265,912,14,1,88.35
2266,912,10,2,309.99
2267,912,78,2,178.84
2268,913,9,1,318.22
2269,914,82,1,47.91
2270,914,31,2,204.41
2271,915,6,1,108.89
2272,915,41,1,413.3
2273,915,40,1,112.83
2274,915,46,2,382.32
2275,916,93,2,261.29
2276,916,17,3,492.82
2277,916,87,1,127.65
2278,916,43,2,172.19
2279,917,76,2,283.83
2280,918,20,3,459.79
2281,918,60,1,217.47
2282,919,99,3,299.0
2283,919,21,3,434.19
2284,920,58,1,314.67
2285,920,44,2,69.64
2286,920,47,3,54.29
2287,921,27,3,290.83
2288,921,78,1,178.84
2289,922,104,1,343.06
2290,923,13,2,144.14
2291,923,41,1,413.3
2292,923,120,2,342.12
2293,923,21,1,434.19
2294,924,10,1,309.99
2295,925,84,1,296.84
2296,925,16,3,137.33
2297,925,63,1,70.69
2298,925,47,2,54.29
2299,926,47,3,54.29
2300,926,109,3,474.6
2301,926,41,2,413.3
2302,926,11,3,407.7
2303,927,80,3,460.35
2304,928,20,1,459.79
2305,929,110,1,255.77
2306,929,29,2,228.74
2307,929,112,2,214.67
2308,929,86,1,160.68
2309,930,14,1,88.35
2310,930,24,3,164.44
2311,930,14,2,88.35
2312,930,99,2,299.0
2313,931,44,3,69.64
2314,931,63,1,70.69
2315,931,90,3,305.76
2316,932,70,1,49.22
2317,933,73,1,194.45
2318,933,77,2,326.76
2319,933,8,2,431.22
2320,934,112,1,214.67
2321,934,98,3,124.34
2322,935,19,1,481.57
2323,936,112,2,214.67
2324,936,68,1,348.55
2325,936,86,2,160.68
2326,936,24,1,164.44
2327,937,26,2,199.39
2328,937,54,2,51.2
2329,938,46,3,382.32
2330,938,74,2,322.58
2331,938,106,1,13.26
2332,938,72,3,441.09
2333,939,42,3,137.93
2334,939,106,3,13.26
2335,940,64,2,262.12
2336,940,15,3,149.85
2337,941,107,1,11.83
2338,941,82,2,47.91
2339,941,82,3,47.91
2340,941,13,1,144.14
2341,942,77,2,326.76
2342,942,28,2,315.77
2343,943,48,2,13.06
2344,944,90,2,305.76
2345,945,107,3,11.83
2346,945,55,3,128.94
2347,945,98,2,124.34
2348,946,23,3,128.59
2349,946,77,1,326.76
2350,946,70,2,49.22
2351,947,90,3,305.76
2352,947,119,1,295.29
2353,947,12,1,287.19
2354,948,14,2,88.35
2355,948,96,3,392.98
2356,948,119,3,295.29
2357,948,13,3,144.14
2358,949,110,2,255.77
2359,949,28,1,315.77
2360,949,100,2,444.92
2361,950,16,2,137.33
2362,950,102,2,70.33
2363,950,53,3,154.42
2364,950,91,3,18.28
2365,951,35,3,435.11
2366,951,34,2,167.01
2367,951,108,2,24.71
2368,952,4,1,222.34
2369,953,22,3,352.21
2370,953,56,1,333.93
2371,953,72,2,441.09
2372,954,103,3,213.33
2373,955,52,2,455.16
2374,955,67,1,494.14
2375,956,81,3,344.85
2376,957,42,1,137.93
2377,957,12,1,287.19
2378,958,4,3,222.34
2379,958,91,3,18.28
2380,959,59,3,351.22
2381,959,81,2,344.85
2382,960,25,3,381.93
2383,960,108,1,24.71
2384,960,93,2,261.29
2385,961,120,1,342.12
2386,962,59,3,351.22
2387,963,115,1,142.35
2388,963,12,1,287.19
2389,963,64,2,262.12
2390,964,53,1,154.42
2391,965,49,2,223.44
2392,965,82,2,47.91
2393,965,104,1,343.06
2394,965,24,2,164.44
2395,966,16,2,137.33
2396,967,21,3,434.19
2397,968,69,1,40.06
2398,969,15,1,149.85
2399,969,4,2,222.34
2400,969,18,1,408.51
2401,970,36,2,51.11
2402,970,26,1,199.39
2403,970,45,3,395.21
2404,971,56,3,333.93
2405,971,52,1,455.16
2406,971,33,1,230.07
2407,971,26,3,199.39
2408,972,22,1,352.21
2409,972,93,2,261.29
2410,972,56,2,333.93
2411,973,78,2,178.84
2412,974,115,3,142.35
2413,974,105,1,477.45
2414,974,58,1,314.67
2415,975,38,3,182.32
2416,975,106,3,13.26
2417,975,68,2,348.55
2418,975,51,1,105.15
2419,976,46,1,382.32
2420,976,10,1,309.99
2421,977,2,2,227.62
2422,978,73,2,194.45
2423,978,116,1,44.12
2424,978,72,1,441.09
2425,978,50,2,495.96
2426,979,72,2,441.09
2427,980,88,2,46.7
2428,980,41,2,413.3
2429,980,26,1,199.39
2430,980,7,2,296.02
2431,981,16,2,137.33
2432,982,31,3,204.41
2433,982,3,2,431.79
2434,982,3,3,431.79
2435,982,101,3,493.51
2436,983,5,3,388.94
2437,983,118,3,270.51
2438,983,6,2,108.89
2439,983,83,1,74.31
2440,984,36,2,51.11
2441,984,97,2,249.97
2442,984,52,1,455.16
2443,985,51,2,105.15
2444,986,80,1,460.35
2445,986,4,1,222.34
2446,986,7,1,296.02
2447,987,22,1,352.21
2448,987,25,3,381.93
2449,988,114,1,271.14
2450,988,15,1,149.85
2451,988,39,1,398.86
2452,989,35,3,435.11
2453,989,22,1,352.21
2454,989,75,2,75.71
2455,989,16,1,137.33
2456,990,86,1,160.68
2457,990,67,3,494.14
2458,990,31,3,204.41
2459,990,62,3,110.64
2460,991,12,2,287.19
2461,991,99,2,299.0
2462,992,89,1,302.49
2463,992,10,2,309.99
2464,993,105,2,477.45
2465,993,25,2,381.93
2466,993,14,2,88.35
2467,993,27,3,290.83
2468,994,84,1,296.84
2469,994,109,3,474.6
2470,994,14,1,88.35
2471,994,29,2,228.74
2472,995,100,2,444.92
2473,995,25,1,381.93
2474,996,19,2,481.57
2475,997,24,2,164.44
2476,997,4,2,222.34
2477,997,85,3,179.01
2478,997,58,2,314.67
2479,998,56,1,333.93
2480,998,20,2,459.79
2481,998,65,2,9.6
2482,999,48,1,13.06
2483,999,7,3,296.02
2484,999,49,3,223.44
2485,1000,23,3,128.59
2486,1000,36,3,51.11
2487,1000,78,2,178.84
2488,1000,67,2,494.14
2489,1001,29,1,228.74
2490,1002,9,3,318.22
2491,1002,13,2,144.14
2492,1003,51,1,105.15
2493,1003,29,3,228.74
2494,1003,106,3,13.26
2495,1003,35,2,435.11
2496,1004,91,3,18.28
2497,1004,37,3,319.25
2498,1004,1,1,152.37
2499,1005,95,2,151.29
2500,1005,110,3,255.77
2501,1005,31,1,204.41
2502,1005,41,3,413.3
2503,1006,19,1,481.57
2504,1006,86,2,160.68
2505,1006,55,2,128.94
2506,1006,3,1,431.79
2507,1007,61,3,353.33
2508,1007,1,2,152.37
2509,1007,112,1,214.67
2510,1008,107,1,11.83
2511,1008,68,3,348.55
2512,1008,22,1,352.21
2513,1009,63,3,70.69
2514,1009,45,3,395.21
2515,1009,33,3,230.07
2516,1009,63,2,70.69
2517,1010,91,2,18.28
2518,1010,115,3,142.35
2519,1010,100,3,444.92
2520,1011,19,2,481.57
2521,1012,4,1,222.34
2522,1012,74,3,322.58
2523,1012,90,2,305.76
2524,1012,47,1,54.29
2525,1013,113,3,45.8
2526,1013,87,3,127.65
2527,1013,116,2,44.12
2528,1014,51,3,105.15
2529,1014,54,2,51.2
2530,1014,40,1,112.83
2531,1015,56,2,333.93
2532,1016,64,3,262.12
2533,1017,80,3,460.35
2534,1017,86,1,160.68
2535,1017,39,2,398.86
2536,1018,6,1,108.89
2537,1018,37,3,319.25
2538,1018,16,1,137.33
2539,1018,63,2,70.69
2540,1019,33,1,230.07
2541,1020,12,3,287.19
2542,1020,35,1,435.11
2543,1021,29,1,228.74
2544,1021,61,2,353.33
2545,1021,32,3,142.72
2546,1022,118,2,270.51
2547,1022,77,2,326.76
2548,1022,23,3,128.59
2549,1023,88,1,46.7
2550,1023,33,1,230.07
2551,1024,11,2,407.7
2552,1024,73,3,194.45
2553,1024,60,3,217.47
2554,1025,68,2,348.55
2555,1025,89,2,302.49
2556,1026,46,2,382.32
2557,1026,60,2,217.47
2558,1026,53,2,154.42
2559,1026,4,3,222.34
2560,1027,101,1,493.51
2561,1027,75,3,75.71
2562,1027,48,1,13.06
2563,1028,97,2,249.97
2564,1029,104,3,343.06
2565,1029,59,1,351.22
2566,1029,11,1,407.7
2567,1029,35,3,435.11
2568,1030,73,2,194.45
2569,1030,89,2,302.49
2570,1030,111,1,357.75
2571,1031,90,1,305.76
2572,1032,29,3,228.74
2573,1032,82,1,47.91
2574,1033,80,3,460.35
2575,1033,26,1,199.39
2576,1033,9,1,318.22
2577,1033,20,3,459.79
2578,1034,14,2,88.35
2579,1034,4,3,222.34
2580,1035,52,2,455.16
2581,1035,24,1,164.44
2582,1035,108,3,24.71
2583,1036,56,1,333.93
2584,1037,66,3,175.07
2585,1037,90,3,305.76
2586,1038,86,1,160.68
2587,1038,76,2,283.83
2588,1038,48,3,13.06
2589,1039,54,2,51.2
2590,1039,19,1,481.57
2591,1039,37,2,319.25
2592,1039,16,3,137.33
2593,1040,83,3,74.31
2594,1041,60,3,217.47
2595,1041,59,2,351.22
2596,1042,45,3,395.21
2597,1042,68,2,348.55
2598,1043,84,3,296.84
2599,1043,73,2,194.45
2600,1043,59,3,351.22
2601,1044,9,3,318.22
2602,1044,62,2,110.64
2603,1044,61,3,353.33
2604,1044,85,1,179.01
2605,1045,17,3,492.82
2606,1045,42,3,137.93
2607,1045,75,2,75.71
2608,1046,4,3,222.34
2609,1047,120,3,342.12
2610,1047,61,2,353.33
2611,1047,98,1,124.34
2612,1047,99,3,299.0
2613,1048,119,1,295.29
2614,1048,8,3,431.22
2615,1048,33,1,230.07
2616,1048,5,3,388.94
2617,1049,119,1,295.29
2618,1050,18,3,408.51
2619,1050,74,3,322.58
2620,1050,26,1,199.39
2621,1050,33,2,230.07
2622,1051,95,1,151.29
2623,1051,56,3,333.93
2624,1052,27,1,290.83
2625,1053,44,1,69.64
2626,1054,65,2,9.6
2627,1054,46,3,382.32
2628,1054,116,3,44.12
2629,1054,110,1,255.77
2630,1055,73,1,194.45
2631,1056,64,1,262.12
2632,1057,29,2,228.74
2633,1058,112,1,214.67
2634,1059,110,3,255.77
2635,1059,120,3,342.12
2636,1060,70,3,49.22
2637,1061,5,2,388.94
2638,1062,18,1,408.51
2639,1063,64,1,262.12
2640,1063,104,3,343.06
2641,1064,54,3,51.2
2642,1065,35,3,435.11
2643,1065,6,1,108.89
2644,1066,56,2,333.93
2645,1066,39,1,398.86
2646,1066,3,1,431.79
2647,1067,88,3,46.7
2648,1067,95,1,151.29
2649,1067,71,2,56.08
2650,1067,7,2,296.02
2651,1068,71,1,56.08
2652,1068,15,2,149.85
2653,1068,16,3,137.33
2654,1068,116,2,44.12
2655,1069,31,1,204.41
2656,1070,96,3,392.98
2657,1070,73,1,194.45
2658,1070,103,1,213.33
2659,1070,112,3,214.67
2660,1071,57,1,86.93
2661,1071,37,1,319.25
2662,1072,17,3,492.82
2663,1072,51,2,105.15
2664,1072,85,1,179.01
2665,1073,64,3,262.12
2666,1073,95,2,151.29
2667,1074,100,3,444.92
2668,1074,38,3,182.32
2669,1074,32,3,142.72
2670,1075,7,2,296.02
2671,1076,11,1,407.7
2672,1076,117,1,487.29
2673,1076,108,3,24.71
2674,1077,48,3,13.06
2675,1078,15,1,149.85
2676,1078,64,1,262.12
2677,1078,35,2,435.11
2678,1078,76,2,283.83
2679,1079,64,1,262.12
2680,1079,111,2,357.75
2681,1079,50,2,495.96
2682,1079,6,1,108.89
2683,1080,85,2,179.01
2684,1081,119,2,295.29
2685,1081,104,3,343.06
2686,1081,28,1,315.77
2687,1082,101,3,493.51
2688,1082,119,3,295.29
2689,1082,97,1,249.97
2690,1082,104,1,343.06
2691,1083,55,3,128.94
2692,1083,93,3,261.29
2693,1083,99,3,299.0
2694,1083,34,1,167.01
2695,1084,36,3,51.11
2696,1085,44,3,69.64
2697,1085,51,1,105.15
2698,1085,79,2,315.9
2699,1086,16,2,137.33
2700,1087,57,2,86.93
2701,1087,3,2,431.79
2702,1088,82,3,47.91
2703,1088,28,2,315.77
2704,1088,8,3,431.22
2705,1088,11,2,407.7
2706,1089,24,2,164.44
2707,1089,99,2,299.0
2708,1089,34,2,167.01
2709,1089,17,1,492.82
2710,1090,15,3,149.85
2711,1090,5,1,388.94
2712,1091,71,3,56.08
2713,1092,87,2,127.65
2714,1093,45,1,395.21
2715,1093,10,3,309.99
2716,1094,27,2,290.83
2717,1094,74,2,322.58
2718,1095,19,1,481.57
2719,1095,42,3,137.93
2720,1095,101,2,493.51
2721,1096,38,3,182.32
2722,1096,4,1,222.34
2723,1096,48,1,13.06
2724,1096,38,1,182.32
2725,1097,104,2,343.06
2726,1097,66,3,175.07
2727,1098,49,3,223.44
2728,1098,5,3,388.94
2729,1099,120,1,342.12
2730,1100,69,3,40.06
2731,1100,16,3,137.33
2732,1100,103,1,213.33
2733,1100,78,2,178.84
2734,1101,25,3,381.93
2735,1101,38,1,182.32
2736,1101,43,1,172.19
2737,1102,89,1,302.49
2738,1103,72,3,441.09
2739,1103,10,2,309.99
2740,1103,84,2,296.84
2741,1104,73,1,194.45
2742,1104,119,3,295.29
2743,1105,78,2,178.84
2744,1105,102,2,70.33
2745,1106,54,3,51.2
2746,1106,19,3,481.57
2747,1106,64,3,262.12
2748,1106,113,1,45.8
2749,1107,54,2,51.2
2750,1108,112,1,214.67
2751,1108,107,2,11.83
2752,1109,66,3,175.07
2753,1109,118,2,270.51
2754,1110,92,2,438.53
2755,1110,16,2,137.33
2756,1111,93,1,261.29
2757,1112,95,2,151.29
2758,1112,38,2,182.32
2759,1112,90,1,305.76
2760,1112,94,1,98.38
2761,1113,76,3,283.83
2762,1114,42,2,137.93
2763,1114,23,3,128.59
2764,1114,93,3,261.29
2765,1114,36,1,51.11
2766,1115,73,3,194.45
2767,1116,42,2,137.93
2768,1116,41,1,413.3
2769,1116,19,1,481.57
2770,1117,13,2,144.14
2771,1117,37,1,319.25
2772,1117,16,2,137.33
2773,1118,37,2,319.25
2774,1118,78,1,178.84
2775,1119,27,3,290.83
2776,1120,115,3,142.35
2777,1121,48,1,13.06
2778,1122,107,2,11.83
2779,1122,38,1,182.32
2780,1123,12,1,287.19
2781,1123,36,3,51.11
2782,1123,86,1,160.68
2783,1124,21,3,434.19
2784,1124,43,2,172.19
2785,1124,59,3,351.22
2786,1125,56,1,333.93
2787,1126,82,3,47.91
2788,1127,112,1,214.67
2789,1127,87,1,127.65
2790,1127,34,2,167.01
2791,1127,20,2,459.79
2792,1128,82,1,47.91
2793,1128,67,3,494.14
2794,1129,72,3,441.09
2795,1129,27,3,290.83
2796,1129,23,1,128.59
2797,1129,54,3,51.2
2798,1130,82,2,47.91
2799,1130,62,3,110.64
2800,1131,63,3,70.69
2801,1131,51,3,105.15
2802,1131,46,3,382.32
2803,1131,62,2,110.64
2804,1132,58,2,314.67
2805,1132,32,3,142.72
2806,1132,55,1,128.94
2807,1132,23,2,128.59
2808,1133,91,1,18.28
2809,1133,100,2,444.92
2810,1133,108,2,24.71
2811,1133,77,2,326.76
2812,1134,114,2,271.14
2813,1134,8,3,431.22
2814,1135,51,2,105.15
2815,1135,55,2,128.94
2816,1135,34,1,167.01
2817,1135,35,2,435.11
2818,1136,58,2,314.67
2819,1136,29,3,228.74
2820,1136,113,1,45.8
2821,1137,17,3,492.82
2822,1137,70,1,49.22
2823,1137,93,1,261.29
2824,1138,99,3,299.0
2825,1138,9,3,318.22
2826,1138,7,3,296.02
2827,1139,108,3,24.71
2828,1139,51,3,105.15
2829,1140,53,1,154.42
2830,1140,71,3,56.08
2831,1140,32,1,142.72
2832,1141,102,2,70.33
2833,1141,6,1,108.89
2834,1141,37,2,319.25
2835,1141,4,1,222.34
2836,1142,84,2,296.84
2837,1142,17,3,492.82
2838,1142,113,2,45.8
2839,1142,111,1,357.75
2840,1143,2,3,227.62
2841,1144,25,3,381.93
2842,1144,110,2,255.77
2843,1144,101,2,493.51
2844,1144,55,3,128.94
2845,1145,13,2,144.14
2846,1145,84,3,296.84
2847,1146,29,2,228.74
2848,1147,49,1,223.44
2849,1147,64,3,262.12
2850,1148,29,3,228.74
2851,1148,4,2,222.34
2852,1148,99,1,299.0
2853,1148,58,2,314.67
2854,1149,19,3,481.57
2855,1149,11,1,407.7
2856,1149,72,1,441.09
2857,1150,19,2,481.57
2858,1151,8,2,431.22
2859,1151,33,2,230.07
2860,1152,89,3,302.49
2861,1152,77,2,326.76
2862,1152,112,1,214.67
2863,1153,70,2,49.22
2864,1153,41,3,413.3
2865,1153,31,2,204.41
2866,1153,60,3,217.47
2867,1154,55,3,128.94
2868,1155,67,3,494.14
2869,1155,16,1,137.33
2870,1156,64,1,262.12
2871,1156,81,3,344.85
2872,1156,63,1,70.69
2873,1156,96,3,392.98
2874,1157,56,2,333.93
2875,1158,73,3,194.45
2876,1158,22,1,352.21
2877,1158,38,3,182.32
2878,1159,61,2,353.33
2879,1159,27,2,290.83
2880,1159,119,3,295.29
2881,1160,41,2,413.3
2882,1161,40,3,112.83
2883,1162,43,1,172.19
2884,1162,8,3,431.22
2885,1162,60,3,217.47
2886,1162,21,1,434.19
2887,1163,81,1,344.85
2888,1163,119,1,295.29
2889,1163,36,2,51.11
2890,1164,120,2,342.12
2891,1164,72,3,441.09
2892,1164,83,3,74.31
2893,1164,26,1,199.39
2894,1165,23,2,128.59
2895,1165,73,1,194.45
2896,1165,17,3,492.82
2897,1166,104,3,343.06
2898,1166,112,3,214.67
2899,1166,86,2,160.68
2900,1167,12,3,287.19
2901,1167,19,1,481.57
2902,1168,115,1,142.35
2903,1169,42,2,137.93
2904,1169,65,1,9.6
2905,1169,31,3,204.41
2906,1169,51,2,105.15
2907,1170,108,3,24.71
2908,1170,41,3,413.3
2909,1170,11,3,407.7
2910,1171,108,2,24.71
2911,1171,72,2,441.09
2912,1172,84,2,296.84
2913,1172,23,1,128.59
2914,1172,111,2,357.75
2915,1172,110,2,255.77
2916,1173,49,2,223.44
2917,1173,23,3,128.59
2918,1174,1,3,152.37
2919,1174,40,2,112.83
2920,1175,78,2,178.84
2921,1176,6,3,108.89
2922,1176,91,2,18.28
2923,1176,36,3,51.11
2924,1176,8,3,431.22
2925,1177,63,1,70.69
2926,1177,61,3,353.33
2927,1177,112,3,214.67
2928,1177,97,3,249.97
2929,1178,91,3,18.28
2930,1178,23,1,128.59
2931,1179,82,3,47.91
2932,1179,8,2,431.22
2933,1179,13,3,144.14
2934,1179,36,1,51.11
2935,1180,116,3,44.12
2936,1180,93,2,261.29
2937,1181,108,3,24.71
2938,1181,86,1,160.68
2939,1181,9,1,318.22
2940,1181,106,3,13.26
2941,1182,57,1,86.93
2942,1182,36,3,51.11
2943,1183,82,3,47.91
2944,1183,108,1,24.71
2945,1184,44,2,69.64
2946,1185,12,1,287.19
2947,1185,118,1,270.51
2948,1185,24,3,164.44
2949,1185,12,1,287.19
2950,1186,101,1,493.51
2951,1186,28,3,315.77
2952,1187,108,3,24.71
2953,1187,83,1,74.31
2954,1187,96,3,392.98
2955,1188,23,2,128.59
2956,1188,18,3,408.51
2957,1188,41,2,413.3
2958,1189,38,2,182.32
2959,1189,90,2,305.76
2960,1190,45,3,395.21
2961,1190,67,2,494.14
2962,1190,107,3,11.83
2963,1191,69,3,40.06
2964,1191,27,3,290.83
2965,1192,44,3,69.64
2966,1192,65,3,9.6
2967,1193,28,2,315.77
2968,1193,34,1,167.01
2969,1193,119,1,295.29
2970,1194,18,2,408.51
2971,1194,76,2,283.83
2972,1194,48,3,13.06
2973,1194,49,3,223.44
2974,1195,112,1,214.67
2975,1195,21,2,434.19
2976,1195,61,2,353.33
2977,1196,40,1,112.83
2978,1196,60,3,217.47
2979,1196,24,1,164.44
2980,1197,94,2,98.38
2981,1197,61,1,353.33
2982,1197,33,3,230.07
2983,1197,48,3,13.06
2984,1198,6,1,108.89
2985,1198,98,3,124.34
2986,1198,14,2,88.35
2987,1199,21,3,434.19
2988,1200,73,1,194.45
2989,1200,17,3,492.82
2990,1201,103,2,213.33
2991,1201,59,2,351.22
2992,1202,114,1,271.14
2993,1202,39,2,398.86
2994,1203,12,3,287.19
2995,1203,32,1,142.72
2996,1203,88,3,46.7
2997,1203,109,2,474.6
2998,1204,61,3,353.33
2999,1205,107,2,11.83
3000,1205,91,1,18.28
3001,1205,98,1,124.34
3002,1205,50,1,495.96
3003,1206,105,3,477.45
3004,1206,94,2,98.38
3005,1206,77,2,326.76
3006,1207,29,3,228.74
3007,1208,65,1,9.6
3008,1208,79,3,315.9
3009,1208,97,2,249.97
3010,1209,25,1,381.93
3011,1209,28,2,315.77
3012,1209,56,1,333.93
3013,1209,44,2,69.64
3014,1210,50,3,495.96
3015,1210,106,2,13.26
3016,1210,5,2,388.94
3017,1211,60,1,217.47
3018,1212,21,2,434.19
3019,1213,2,2,227.62
3020,1213,84,3,296.84
3021,1213,52,2,455.16
3022,1213,99,1,299.0
3023,1214,65,2,9.6
3024,1214,100,2,444.92
3025,1214,92,2,438.53
3026,1214,109,3,474.6
3027,1215,112,3,214.67
3028,1215,11,1,407.7
3029,1215,1,2,152.37
3030,1215,120,3,342.12
3031,1216,56,1,333.93
3032,1216,60,2,217.47
3033,1216,6,1,108.89
3034,1216,112,2,214.67
3035,1217,33,2,230.07
3036,1217,44,3,69.64
3037,1217,38,1,182.32
3038,1218,54,1,51.2
3039,1218,58,2,314.67
3040,1218,39,3,398.86
3041,1219,69,3,40.06
3042,1220,17,3,492.82
3043,1221,45,2,395.21
3044,1221,89,3,302.49
3045,1221,32,3,142.72
3046,1222,42,2,137.93
3047,1223,66,3,175.07
3048,1223,11,2,407.7
3049,1223,119,3,295.29
3050,1223,96,2,392.98
3051,1224,93,3,261.29
3052,1224,96,1,392.98
3053,1224,108,2,24.71
3054,1225,79,3,315.9
3055,1225,70,1,49.22
3056,1225,89,1,302.49
3057,1226,36,3,51.11
3058,1226,89,1,302.49
3059,1226,36,3,51.11
3060,1226,86,1,160.68
3061,1227,1,2,152.37
3062,1227,27,1,290.83
3063,1227,101,2,493.51
3064,1228,13,1,144.14
3065,1228,29,1,228.74
3066,1228,91,2,18.28
3067,1229,76,2,283.83
3068,1229,82,3,47.91
3069,1229,43,3,172.19
3070,1229,50,2,495.96
3071,1230,45,2,395.21
3072,1230,20,2,459.79
3073,1230,110,3,255.77
3074,1231,33,2,230.07
3075,1231,5,3,388.94
3076,1231,110,3,255.77
3077,1231,11,3,407.7
3078,1232,96,3,392.98
3079,1232,48,2,13.06
3080,1233,20,3,459.79
3081,1234,54,1,51.2
3082,1234,97,2,249.97
3083,1234,72,3,441.09
3084,1234,63,1,70.69
3085,1235,13,2,144.14
3086,1236,23,1,128.59
3087,1236,99,3,299.0
3088,1236,52,3,455.16
3089,1237,41,2,413.3
3090,1237,81,1,344.85
3091,1237,86,3,160.68
3092,1238,29,2,228.74
3093,1238,64,2,262.12
3094,1238,37,2,319.25
3095,1238,21,1,434.19
3096,1239,98,2,124.34
3097,1239,84,1,296.84
3098,1239,88,1,46.7
3099,1240,53,1,154.42
3100,1240,82,1,47.91
3101,1240,80,1,460.35
3102,1240,18,3,408.51
3103,1241,3,2,431.79
3104,1241,79,1,315.9
3105,1241,22,3,352.21
3106,1241,81,2,344.85
3107,1242,71,3,56.08
3108,1242,111,1,357.75
3109,1242,109,1,474.6
3110,1242,59,2,351.22
3111,1243,17,2,492.82
3112,1243,9,1,318.22
3113,1243,27,3,290.83
3114,1244,31,1,204.41
3115,1244,60,3,217.47
3116,1244,83,1,74.31
3117,1244,103,3,213.33
3118,1245,1,3,152.37
3119,1246,111,2,357.75
3120,1246,10,2,309.99
3121,1246,34,3,167.01
3122,1246,69,1,40.06
3123,1247,62,3,110.64
3124,1247,8,2,431.22
3125,1247,104,2,343.06
3126,1247,107,3,11.83
3127,1248,55,1,128.94
3128,1248,14,1,88.35
3129,1248,109,2,474.6
3130,1248,98,3,124.34
3131,1249,85,2,179.01
3132,1249,19,1,481.57
3133,1249,102,2,70.33
3134,1249,27,2,290.83
3135,1250,116,3,44.12
3136,1250,63,1,70.69
3137,1250,97,2,249.97
3138,1250,44,2,69.64
3139,1251,77,1,326.76
3140,1251,98,1,124.34
3141,1251,19,3,481.57
3142,1252,92,2,438.53
3143,1252,40,3,112.83
3144,1252,21,3,434.19
3145,1253,20,3,459.79
3146,1253,104,3,343.06
3147,1253,17,1,492.82
3148,1254,4,1,222.34
3149,1254,75,2,75.71
3150,1255,93,3,261.29
3151,1255,96,3,392.98
3152,1255,52,2,455.16
3153,1256,67,2,494.14
3154,1256,49,2,223.44
3155,1256,83,1,74.31
3156,1257,2,3,227.62
3157,1257,9,2,318.22
3158,1257,29,2,228.74
3159,1257,27,1,290.83
3160,1258,46,2,382.32
3161,1258,59,3,351.22
3162,1259,86,1,160.68
3163,1259,52,3,455.16
3164,1259,13,2,144.14
3165,1260,103,1,213.33
3166,1261,33,3,230.07
3167,1261,24,3,164.44
3168,1262,6,3,108.89
3169,1262,35,3,435.11
3170,1263,67,2,494.14
3171,1263,8,1,431.22
3172,1264,60,1,217.47
3173,1264,69,1,40.06
3174,1264,41,3,413.3
3175,1264,10,1,309.99
3176,1265,26,1,199.39
3177,1265,70,3,49.22
3178,1265,28,3,315.77
3179,1265,63,2,70.69
3180,1266,93,2,261.29
3181,1267,1,2,152.37
3182,1267,97,2,249.97
3183,1267,77,2,326.76
3184,1267,64,3,262.12
3185,1268,83,2,74.31
3186,1268,34,3,167.01
3187,1268,32,2,142.72
3188,1269,81,2,344.85
3189,1269,15,1,149.85
3190,1269,63,1,70.69
3191,1270,23,1,128.59
3192,1270,98,2,124.34
3193,1271,25,1,381.93
3194,1271,98,1,124.34
3195,1272,99,3,299.0
3196,1272,61,1,353.33
3197,1272,88,2,46.7
3198,1273,21,1,434.19
3199,1273,99,2,299.0
3200,1273,101,1,493.51
3201,1274,67,2,494.14
3202,1274,84,3,296.84
3203,1274,101,2,493.51
3204,1275,48,1,13.06
3205,1275,40,2,112.83
3206,1275,94,2,98.38
3207,1276,98,2,124.34
3208,1276,1,2,152.37
3209,1276,8,2,431.22
3210,1276,46,3,382.32
3211,1277,27,3,290.83
3212,1277,92,2,438.53
3213,1278,102,2,70.33
3214,1278,42,3,137.93
3215,1278,72,3,441.09
3216,1278,26,1,199.39
3217,1279,10,1,309.99
3218,1280,6,3,108.89
3219,1280,50,3,495.96
3220,1280,117,3,487.29
3221,1280,63,1,70.69
3222,1281,13,1,144.14
3223,1282,119,2,295.29
3224,1282,15,2,149.85
3225,1282,18,3,408.51
3226,1282,10,2,309.99
3227,1283,74,1,322.58
3228,1283,72,1,441.09
3229,1283,57,1,86.93
3230,1284,89,1,302.49
3231,1284,18,1,408.51
3232,1284,112,3,214.67
3233,1285,42,2,137.93
3234,1285,30,2,398.33
3235,1286,78,3,178.84
3236,1286,120,1,342.12
3237,1286,18,1,408.51
3238,1287,107,3,11.83
3239,1288,5,3,388.94
3240,1288,112,2,214.67
3241,1288,102,3,70.33
