order_id,customer_id,order_date,amount,status
1383,145,2024-09-02,358.44,Pending
1384,492,2025-11-06,1423.8,Cancelled
1385,680,2025-11-01,2279.74,Completed
1386,300,2025-10-03,2104.64,Pending
1387,496,2025-09-16,1727.0,Pending
1388,43,2024-07-11,1655.21,Completed
1389,50,2025-07-01,797.72,Completed
1390,361,2025-07-04,1292.66,Completed
1391,220,2024-04-11,1019.41,Pending
1392,732,2024-07-27,1283.64,Pending
1393,391,2024-07-29,767.57,Completed
1394,381,2025-02-15,1872.87,Completed
1395,433,2025-11-27,1638.33,Cancelled
1396,426,2025-02-27,1669.82,Pending
1397,642,2025-12-10,611.52,Pending
1398,679,2025-12-07,47.91,Completed
1399,163,2025-05-15,1136.75,Completed
1400,698,2025-12-12,1204.88,Pending
1401,405,2024-07-25,1488.54,Completed
1402,39,2025-02-01,373.02,Completed
1403,248,2025-03-22,1550.69,Cancelled
1404,194,2024-08-03,194.45,Completed
1405,350,2024-09-13,1212.27,Completed
1406,157,2024-10-25,228.74,Cancelled
1407,344,2025-11-04,429.34,Pending
1408,252,2025-09-08,2299.1,Cancelled
1409,702,2024-03-07,1381.05,Pending
1410,742,2024-11-25,481.57,Completed
1411,7,2025-01-25,954.9,Completed
1412,123,2024-08-17,1295.37,Completed
1413,586,2025-10-22,2593.89,Pending
1414,700,2025-05-17,2158.58,Cancelled
1415,550,2025-01-03,1056.13,Completed
1416,264,2024-06-13,667.86,Completed
1417,44,2025-04-15,529.29,Pending
1418,214,2025-02-19,2783.5,Pending
1419,682,2025-02-12,581.25,Completed
1420,200,2025-11-06,239.58,Cancelled
1421,219,2025-02-06,2209.73,Completed
1422,223,2024-12-11,1384.38,Cancelled
1423,185,2025-03-29,1648.56,Completed
1424,697,2025-07-30,2496.92,Completed
1425,499,2024-11-19,127.65,Cancelled
1426,88,2024-01-22,172.19,Completed
1427,366,2024-07-26,275.7,Completed
1428,598,2025-04-02,815.34,Pending
1429,156,2024-06-16,120.18,Pending
1430,163,2025-07-29,2326.7,Cancelled
1431,41,2024-05-18,2605.48,Pending
1432,599,2025-08-08,1285.6,Completed
1433,379,2024-03-11,1176.0,Completed
1434,114,2025-11-15,1764.25,Completed
1435,17,2025-09-28,2952.74,Cancelled
1436,502,2024-11-22,296.84,Completed
1437,270,2025-04-04,2450.38,Pending
1438,341,2025-07-18,1326.87,Completed
1439,20,2024-11-05,535.12,Pending
1440,712,2025-11-19,1959.17,Completed
1441,136,2024-12-20,576.49,Completed
1442,688,2024-03-27,431.79,Completed
1443,249,2024-03-17,1085.72,Completed
1444,10,2024-01-14,1379.37,Completed
1445,647,2024-12-04,1293.66,Completed
1446,205,2024-03-24,438.53,Completed
1447,444,2025-12-03,1703.46,Completed
1448,641,2025-06-26,1379.41,Completed
1449,750,2025-11-23,86.93,Cancelled
1450,7,2024-03-22,304.41,Completed
1451,194,2025-12-17,381.93,Completed
1452,234,2024-06-15,1001.57,Pending
1453,257,2024-12-19,890.52,Completed
1454,289,2024-06-14,636.44,Completed
1455,62,2025-09-26,382.95,Pending
1456,13,2025-11-21,2021.46,Completed
1457,583,2024-09-25,2656.92,Completed
1458,560,2024-07-13,1091.31,Completed
1459,473,2024-11-28,2688.66,Pending
1460,26,2024-05-22,2619.67,Completed
1461,155,2025-08-30,354.44,Completed
1462,278,2024-12-11,524.24,Completed
1463,311,2025-07-16,1300.38,Completed
1464,444,2025-03-21,1216.0,Completed
1465,297,2024-05-24,1115.82,Completed
1466,646,2024-11-14,1548.68,Cancelled
1467,706,2024-05-11,1580.42,Completed
1468,321,2025-10-11,1833.1,Pending
1469,330,2025-10-09,370.74,Cancelled
1470,501,2025-07-30,1239.9,Pending
1471,394,2024-05-31,1901.0,Cancelled
1472,69,2025-04-05,579.19,Pending
1473,61,2025-04-30,323.77,Completed
1474,495,2025-07-29,2879.92,Completed
1475,662,2024-07-11,546.96,Cancelled
1476,200,2025-06-20,1149.71,Cancelled
1477,268,2024-07-28,1361.54,Completed
1478,378,2025-04-21,2032.99,Completed
1479,281,2025-04-11,757.28,Completed
1480,601,2024-05-11,137.33,Completed
1481,566,2025-05-03,1910.22,Completed
1482,644,2025-03-20,1135.49,Completed
1483,41,2025-06-07,557.41,Completed
1484,156,2024-04-14,1012.91,Cancelled
1485,347,2024-03-24,823.43,Pending
1486,427,2025-10-19,533.53,Pending
1487,163,2024-04-28,427.34,Completed
1488,25,2024-02-23,816.62,Completed
1489,397,2025-10-11,350.14,Pending
1490,25,2025-11-16,108.89,Pending
1491,37,2024-08-01,936.99,Completed
1492,218,2024-06-04,811.53,Cancelled
1493,289,2024-09-29,1534.24,Cancelled
1494,343,2024-07-19,1013.5,Completed
1495,618,2025-10-29,1329.62,Cancelled
1496,584,2024-11-01,1341.49,Completed
1497,259,2024-08-10,112.83,Cancelled
1498,186,2024-12-07,1926.44,Completed
1499,492,2025-07-28,1396.73,Cancelled
1500,1,2024-02-01,255.77,Cancelled
1501,1,2024-11-06,2268.68,Pending
1502,434,2025-01-16,1316.18,Completed
1503,310,2024-05-25,2003.38,Completed
1504,179,2024-01-15,261.29,Completed
1505,594,2025-12-12,1463.03,Cancelled
1506,221,2024-03-07,924.66,Pending
1507,591,2024-02-15,957.92,Completed
1508,688,2024-10-05,948.04,Completed
1509,577,2025-03-21,2032.25,Cancelled
1510,377,2025-04-12,127.42,Pending
1511,554,2024-05-29,331.96,Completed
1512,300,2024-05-31,1544.6,Pending
1513,462,2025-07-06,208.92,Completed
1514,614,2024-12-15,1832.31,Cancelled
1515,84,2025-03-05,494.14,Completed
1516,5,2024-09-17,291.39,Cancelled
1517,501,2024-04-29,2549.48,Completed
1518,591,2024-12-25,686.22,Pending
1519,160,2025-12-11,427.05,Completed
1520,508,2024-05-27,955.34,Completed
1521,196,2024-01-25,182.32,Completed
1522,191,2025-11-27,460.14,Completed
1523,433,2025-01-01,917.28,Pending
1524,352,2025-02-01,2178.77,Completed
1525,651,2025-09-21,255.3,Cancelled
1526,512,2024-11-23,690.21,Completed
1527,393,2025-07-05,2366.25,Completed
1528,500,2024-03-29,1240.79,Pending
1529,466,2025-01-23,1135.56,Completed
1530,566,2025-12-21,775.94,Pending
1531,608,2025-11-22,1825.77,Completed
1532,670,2024-02-19,917.28,Completed
1533,179,2025-04-07,871.3,Completed
1534,113,2025-12-04,398.78,Completed
1535,256,2024-01-06,815.78,Pending
1536,229,2024-12-14,2087.21,Cancelled
1537,136,2025-09-11,173.86,Cancelled
1538,716,2025-03-16,673.76,Completed
1539,447,2025-07-24,318.22,Pending
1540,681,2025-01-01,1068.41,Pending
1541,192,2025-11-11,1864.89,Completed
1542,597,2025-02-27,398.33,Completed
1543,308,2024-05-16,13.06,Pending
1544,13,2024-04-25,728.17,Cancelled
1545,250,2025-05-06,579.3,Completed
1546,102,2024-06-25,1444.71,Pending
1547,523,2024-05-28,1297.62,Completed
1548,231,2024-09-25,499.94,Pending
1549,329,2025-02-08,1166.28,Completed
1550,461,2025-09-12,542.91,Completed
1551,662,2025-10-12,1618.78,Completed
1552,444,2025-09-06,3217.11,Completed
1553,379,2024-10-11,2535.11,Pending
1554,335,2024-11-11,4199.16,Pending
1555,141,2025-04-25,604.98,Completed
1556,546,2025-06-13,690.21,Cancelled
1557,278,2024-10-22,1313.89,Cancelled
1558,196,2024-12-22,1508.94,Completed
1559,286,2024-09-27,2538.96,Cancelled
1560,195,2025-12-04,937.38,Completed
1561,654,2024-09-09,1192.5,Completed
1562,496,2024-10-04,1452.17,Cancelled
1563,564,2025-02-06,763.86,Completed
1564,466,2025-07-17,1011.52,Cancelled
1565,644,2025-05-16,706.66,Cancelled
1566,321,2024-05-02,399.0,Completed
1567,72,2024-10-11,1472.09,Completed
1568,41,2025-11-07,227.62,Cancelled
1569,640,2024-10-10,1927.09,Completed
1570,363,2024-08-30,168.24,Completed
1571,226,2024-06-24,579.45,Pending
1572,585,2025-09-20,1705.17,Completed
1573,178,2024-08-13,152.37,Completed
1574,446,2025-08-16,1650.86,Cancelled
1575,454,2024-06-02,2557.92,Pending
1576,351,2024-11-25,1212.62,Completed
1577,616,2025-12-16,1277.85,Pending
1578,362,2025-02-18,921.18,Completed
1579,615,2025-04-25,859.37,Completed
1580,399,2025-08-08,887.4,Completed
1581,92,2025-03-23,1015.88,Completed
1582,225,2025-08-22,921.48,Cancelled
1583,235,2024-04-02,947.7,Completed
1584,52,2024-09-13,1008.53,Completed
1585,191,2024-08-22,1589.52,Pending
1586,54,2025-08-09,445.51,Completed
1587,618,2025-12-30,299.0,Completed
1588,184,2025-06-30,2094.94,Completed
1589,9,2024-11-29,346.22,Completed
1590,139,2024-06-20,1741.84,Completed
1591,252,2025-04-10,438.53,Completed
1592,656,2025-09-12,223.44,Completed
1593,295,2025-04-16,1759.54,Cancelled
1594,663,2025-06-16,2765.21,Completed
1595,38,2024-07-30,587.21,Completed
1596,385,2024-11-02,826.6,Completed
1597,17,2024-08-08,1155.0,Pending
1598,665,2024-11-05,525.69,Pending
1599,259,2025-05-13,1158.79,Pending
1600,150,2025-10-17,1778.06,Completed
1601,80,2025-09-04,369.72,Completed
1602,361,2024-12-05,1382.22,Completed
1603,277,2024-03-02,1047.61,Completed
1604,414,2024-12-08,2114.54,Cancelled
1605,127,2025-03-24,3169.74,Pending
1606,519,2024-03-09,1784.59,Completed
1607,146,2024-07-20,776.36,Completed
1608,429,2025-08-05,1259.56,Completed
1609,68,2024-06-16,1147.75,Completed
1610,689,2025-05-20,321.36,Completed
1611,632,2025-01-16,1652.55,Pending
1612,540,2024-06-08,1702.84,Cancelled
1613,495,2024-10-05,1809.18,Completed
1614,110,2024-05-31,520.4,Cancelled
1615,157,2024-04-10,1762.48,Cancelled
1616,84,2024-09-05,2485.46,Completed
1617,158,2025-02-28,344.38,Pending
1618,316,2024-08-29,2259.33,Pending
1619,250,2025-09-17,1939.8,Completed
1620,85,2024-03-25,360.56,Completed
1621,53,2024-01-03,753.58,Pending
1622,683,2025-08-08,704.42,Completed
1623,103,2024-02-09,326.67,Cancelled
1624,197,2024-06-23,2622.03,Pending
1625,142,2024-03-07,2812.4,Pending
1626,622,2024-08-17,210.3,Completed
1627,712,2025-04-29,933.66,Pending
1628,241,2024-11-12,1788.19,Completed
1629,38,2024-03-22,481.57,Completed
1630,130,2024-06-01,1278.69,Completed
1631,446,2025-02-23,1904.86,Completed
1632,161,2025-02-04,1592.06,Completed
1633,475,2025-11-05,2448.51,Pending
1634,675,2024-11-18,612.51,Cancelled
1635,499,2024-12-08,271.14,Completed
1636,526,2025-09-10,799.78,Pending
1637,647,2025-01-04,1143.34,Completed
1638,217,2024-05-31,2362.01,Completed
1639,202,2025-03-21,1193.93,Completed
1640,19,2025-02-21,706.66,Cancelled
1641,624,2025-08-08,826.99,Completed
1642,235,2025-11-15,1065.74,Cancelled
1643,461,2024-09-01,333.93,Pending
1644,281,2025-07-02,3137.39,Cancelled
1645,680,2024-02-22,232.34,Pending
1646,241,2025-02-02,1365.47,Cancelled
1647,82,2024-12-02,3163.64,Completed
1648,688,2024-09-20,960.73,Pending
1649,371,2024-04-09,634.12,Completed
1650,125,2024-01-04,889.84,Completed
1651,117,2025-04-07,28.8,Completed
1652,524,2024-05-05,1258.15,Pending
1653,194,2025-07-12,1461.87,Completed
1654,65,2024-06-15,2774.98,Completed
1655,647,2024-12-25,917.25,Completed
1656,218,2024-06-20,4663.35,Completed
1657,571,2025-04-13,1125.89,Pending
1658,4,2025-08-07,321.36,Completed
1659,426,2024-01-08,1853.78,Completed
1660,140,2025-04-29,2235.58,Pending
1661,252,2024-11-15,1461.21,Cancelled
1662,389,2024-06-05,1933.46,Completed
1663,316,2024-11-03,444.68,Pending
1664,190,2025-12-29,1562.88,Completed
1665,372,2024-04-26,1504.62,Completed
1666,597,2024-03-21,102.22,Completed
1667,555,2024-03-22,2108.17,Cancelled
1668,320,2025-03-06,1919.57,Completed
1669,5,2024-04-19,706.66,Pending
1670,555,2024-04-19,993.84,Completed
1671,343,2024-06-21,344.85,Completed
1672,224,2025-12-26,628.94,Completed
1673,6,2025-11-28,2199.02,Cancelled
1674,61,2025-03-16,2895.11,Completed
1675,295,2024-10-02,36.56,Completed
1676,664,2025-09-11,299.7,Pending
1677,196,2024-09-16,1508.06,Completed
1678,136,2025-12-29,754.83,Completed
1679,701,2025-02-08,373.69,Completed
1680,735,2024-04-23,2023.8,Completed
1681,378,2024-11-28,1489.39,Pending
1682,212,2025-02-02,1411.32,Completed
1683,502,2025-05-15,1545.47,Completed
1684,537,2024-10-23,1442.89,Completed
1685,543,2024-03-07,1784.38,Cancelled
1686,400,2024-10-03,1082.01,Completed
1687,225,2025-07-18,822.28,Cancelled
1688,261,2025-12-07,2847.49,Completed
1689,65,2025-08-03,318.31,Completed
1690,629,2025-08-11,1038.25,Cancelled
1691,21,2024-12-01,1340.62,Cancelled
1692,739,2025-03-11,1455.57,Completed
1693,578,2024-12-31,1908.85,Completed
1694,483,2024-09-03,2559.28,Cancelled
1695,106,2025-08-01,736.08,Completed
1696,548,2024-03-15,1453.58,Completed
1697,263,2024-01-12,1182.22,Cancelled
1698,349,2024-08-30,574.38,Cancelled
1699,550,2025-10-06,1059.99,Completed
1700,555,2024-06-20,1304.53,Completed
1701,597,2024-08-22,1600.5,Cancelled
1702,570,2025-12-13,151.29,Completed
1703,22,2025-11-14,1323.58,Completed
1704,184,2024-07-19,1336.86,Completed
1705,232,2025-09-25,411.99,Completed
1706,376,2025-10-04,2556.62,Completed
1707,36,2025-06-29,1448.04,Completed
1708,446,2024-08-22,3444.6,Completed
1709,606,2025-08-22,2246.54,Completed
1710,626,2025-03-31,1661.67,Completed
1711,416,2024-10-29,1881.67,Pending
1712,718,2025-06-30,1581.93,Completed
1713,552,2024-08-25,1012.5,Completed
1714,76,2024-09-04,208.92,Cancelled
1715,96,2024-09-22,287.12,Completed
1716,211,2024-05-23,494.14,Completed
1717,453,2024-03-14,302.58,Pending
1718,169,2025-11-28,791.6,Completed
1719,741,2024-02-01,2161.52,Completed
1720,705,2024-07-13,260.79,Pending
1721,59,2025-10-07,261.29,Cancelled
1722,321,2025-01-23,1890.05,Completed
1723,615,2025-11-15,1618.95,Cancelled
1724,637,2024-02-13,916.67,Completed
1725,3,2025-11-08,542.7,Completed
1726,371,2025-06-12,1104.77,Completed
1727,423,2024-06-01,454.87,Completed
1728,318,2024-06-23,946.62,Cancelled
1729,213,2024-09-03,3645.97,Pending
1730,190,2024-05-08,435.11,Completed
1731,402,2024-09-15,813.42,Cancelled
1732,6,2024-09-24,374.28,Completed
1733,199,2025-01-22,910.32,Completed
1734,159,2025-11-20,1992.57,Completed
1735,744,2024-06-23,1028.47,Cancelled
1736,378,2025-06-25,1066.54,Pending
1737,474,2024-02-11,2058.02,Pending
1738,44,2024-07-10,809.99,Pending
1739,700,2024-07-10,2368.62,Completed
1740,482,2025-01-21,2813.72,Completed
1741,24,2024-08-19,2024.65,Completed
1742,340,2024-05-17,382.95,Pending
1743,39,2024-10-23,1056.58,Completed
1744,539,2024-09-20,1186.46,Cancelled
1745,105,2024-04-02,1186.45,Completed
1746,608,2024-04-03,2036.96,Completed
1747,741,2024-03-19,1908.59,Completed
1748,738,2025-06-21,487.29,Completed
1749,28,2024-01-31,344.38,Cancelled
1750,563,2024-05-10,428.16,Cancelled
1751,342,2025-04-28,648.53,Pending
1752,4,2025-09-27,1208.33,Completed
1753,73,2024-05-06,1244.03,Cancelled
1754,489,2024-12-17,881.87,Completed
1755,221,2025-09-13,939.33,Cancelled
1756,346,2025-03-04,230.07,Completed
1757,134,2025-06-16,1651.33,Cancelled
1758,505,2025-02-08,1289.7,Pending
1759,437,2024-01-19,708.81,Completed
1760,400,2025-02-11,477.45,Cancelled
1761,158,2025-12-02,413.79,Pending
1762,103,2024-06-28,1621.92,Completed
1763,564,2024-07-06,212.07,Pending
1764,435,2025-07-28,1244.06,Completed
1765,119,2024-09-04,210.99,Completed
1766,199,2024-12-16,1793.79,Completed
1767,140,2025-02-21,1234.17,Completed
1768,55,2024-04-14,2235.3,Completed
1769,595,2025-12-25,1999.25,Completed
1770,597,2024-06-18,2733.13,Pending
1771,615,2025-11-23,813.42,Pending
1772,149,2025-07-02,979.72,Completed
1773,513,2024-11-13,216.94,Cancelled
1774,302,2024-05-24,4122.21,Pending
1775,159,2025-02-11,925.42,Completed
1776,317,2025-07-29,950.82,Completed
1777,666,2024-09-06,787.0,Cancelled
1778,4,2024-12-18,1444.71,Pending
1779,625,2025-03-20,56.08,Completed
1780,605,2025-01-02,1436.9,Cancelled
1781,392,2025-08-09,1456.11,Pending
1782,437,2024-04-10,2269.08,Completed
1783,124,2024-09-14,2392.93,Completed
1784,279,2025-10-03,11.83,Completed
1785,230,2024-01-02,2246.02,Completed
1786,207,2024-03-17,1604.54,Completed
1787,68,2025-01-19,947.7,Cancelled
1788,83,2024-10-27,767.31,Cancelled
1789,56,2025-04-09,1567.39,Pending
1790,454,2025-10-19,901.12,Pending
1791,277,2024-01-18,2210.54,Pending
1792,744,2025-02-16,721.97,Pending
1793,95,2025-05-18,3151.58,Pending
1794,407,2025-06-20,868.83,Cancelled
1795,136,2024-11-17,939.8,Completed
1796,479,2025-07-11,2052.97,Completed
1797,1,2025-01-23,1113.17,Completed
1798,136,2025-04-23,920.04,Pending
1799,304,2024-11-10,261.29,Completed
1800,331,2024-02-18,1642.96,Completed
